from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,7878.879225,7879.113803,0.23457800000051066
Mid,Mid,7879.113803,7879.314869,0.20106599999962782
Mid,Mid,7879.314869,7879.582958,0.26808900000014546
Mid,Mid,7879.582958,7879.750514,0.16755600000033155
Mid,Mid,7879.750514,7880.018602,0.2680879999998069
Mid,Mid,7880.018602,7880.219669,0.20106699999996636
Mid,Mid,7880.219669,7880.420736,0.20106699999996636
Mid,Mid,7880.420736,7880.655313,0.23457700000017212
Mid,Mid,7880.655313,7880.889891,0.23457799999960116
Mid,Mid,7880.889891,7881.090957,0.20106600000053731
Mid,Mid,7881.090957,7881.325535,0.23457799999960116
Mid,Mid,7881.325535,7881.526602,0.20106699999996636
Mid,Mid,7881.526602,7881.761179,0.23457700000017212
Mid,Right,7881.761179,7881.861713,0.10053400000015245
Right,Mid,7881.861713,7882.330868,0.4691549999997733
Mid,Mid,7882.330868,7882.531934,0.20106599999962782
Mid,Right,7882.531934,7882.69949,0.16755600000033155
Right,Mid,7882.69949,7882.766512,0.0670220000001791
Mid,Dashboard,7882.766512,7882.967579,0.20106699999996636
Dashboard,Mid,7882.967579,7882.967579,0.0
Mid,Dashboard,7882.967579,7883.135134,0.16755499999999302
Dashboard,Mid,7883.135134,7883.269179,0.13404499999978725
Mid,Mid,7883.269179,7883.503756,0.23457700000017212
Mid,Mid,7883.503756,7883.738334,0.23457799999960116
Mid,Mid,7883.738334,7883.9394,0.20106600000053731
Mid,Mid,7883.9394,7884.173978,0.23457799999960116
Mid,Mid,7884.173978,7884.408556,0.23457800000051066
Mid,Mid,7884.408556,7884.609622,0.20106599999962782
Mid,Mid,7884.609622,7884.8442,0.23457799999960116
Mid,Mid,7884.8442,7885.045267,0.20106700000087585
Mid,Mid,7885.045267,7885.279844,0.23457699999926263
Mid,Mid,7885.279844,7885.514422,0.23457800000051066
Mid,Mid,7885.514422,7885.715488,0.20106599999962782
Mid,Mid,7885.715488,7885.950066,0.23457800000051066
Mid,Mid,7885.950066,7886.184644,0.23457799999960116
Mid,Mid,7886.184644,7886.38571,0.20106599999962782
Mid,Dashboard,7886.38571,7886.68731,0.30160000000068976
Dashboard,Mid,7886.68731,7886.854866,0.16755599999942206
Mid,Mid,7886.854866,7887.022421,0.16755499999999302
Mid,Mid,7887.022421,7887.223488,0.20106699999996636
Mid,Mid,7887.223488,7887.458065,0.23457700000017212
Mid,Mid,7887.458065,7887.659132,0.20106699999996636
Mid,Right,7887.659132,7887.759665,0.10053299999981391
Right,Mid,7887.759665,7887.89371,0.13404500000069675
Mid,Mid,7887.89371,7888.128287,0.23457699999926263
