fixationid,aoi_id,world_timestamp
906,Right|2,82067.348571
907,Mid|5,82067.382082
908,Mid|5,82067.583149
909,Mid|5,82067.817726
910,Mid|5,82067.985281
911,Mid|5,82068.219859
912,Mid|5,82068.454436
913,Mid|4,82068.689013
914,Mid|4,82068.789547
915,Mid|5,82068.957102
916,Mid|5,82069.158168
917,Mid|5,82069.392746
918,Mid|5,82069.593812
919,Mid|5,82069.794878
920,Mid|5,82069.962434
921,Mid|5,82070.197011
922,Mid|5,82070.398077
923,Mid|5,82070.733188
924,Mid|5,82070.967765
925,Mid|5,82071.43692
925,Left|2,82071.43692
926,Mid|5,82071.503942
927,Mid|5,82071.604475
928,Mid|5,82071.73852
929,Mid|5,82072.006608
930,Mid|5,82072.241185
931,Mid|5,82072.777362
932,Mid|5,82072.944918
933,Mid|5,82073.179495
933,Right|2,82073.34705
934,Mid|5,82073.548117
935,Mid|5,82073.682161
936,Mid|5,82073.916738
937,Mid|5,82074.117805
938,Mid|5,82074.352382
939,Mid|5,82074.553448
940,Mid|5,82074.788026
941,Mid|5,82074.92207
942,Mid|5,82075.056114
943,Mid|5,82075.257181
944,Mid|5,82075.458247
945,Mid|5,82075.692824
946,Mid|5,82075.893891
947,Mid|5,82075.994424
948,Mid|5,82076.262512
949,Mid|5,82076.396557
950,Mid|5,82076.463579
951,Mid|5,82076.631134
952,Mid|5,82076.8322
953,Mid|5,82076.932733
954,Mid|5,82077.1338
955,Mid|5,82077.368377
956,Mid|5,82077.602955
957,Mid|5,82077.804021
958,Mid|5,82078.038598
959,Mid|5,82078.273176
960,Mid|4,82078.440731
961,Mid|4,82078.507753
962,Mid|5,82078.641797
963,Mid|5,82079.211485
964,Mid|5,82079.379041
965,Mid|5,82079.580107
966,Mid|5,82079.714151
967,Mid|5,82079.848195
968,Mid|5,82079.98224
969,Mid|5,82080.216817
970,Mid|5,82080.417883
971,Mid|4,82080.61895
972,Mid|4,82080.786505
973,Mid|5,82080.887038
974,Mid|5,82081.121616
975,Mid|4,82081.289171
976,Mid|4,82081.490237
977,Mid|4,82081.724815
978,Mid|5,82081.925881
979,Mid|5,82082.596102
980,Mid|5,82082.730146
981,Mid|5,82082.897702
982,Mid|5,82083.031746
983,Mid|5,82083.16579
984,Mid|5,82083.701967
985,Mid|5,82083.8025
986,Mid|5,82083.970055
987,Mid|5,82084.137611
987,Left|8,82084.171122
988,Mid|5,82084.238144
988,Right|7,82084.305166
989,Mid|5,82084.338677
989,Left|5,82084.539743
990,Mid|5,82084.573254
990,Left|9,82084.573254
991,Mid|5,82084.975387
991,Left|9,82085.042409
992,Mid|5,82085.176453
993,Mid|5,82085.276987
994,Mid|5,82085.511564
994,Left|8,82085.545075
995,Mid|5,82085.71263
996,Mid|5,82085.947208
997,Mid|5,82086.181785
998,Mid|5,82086.382851
999,Mid|5,82086.617429
1000,Mid|5,82086.818495
1001,Left|8,82087.153606
1001,Mid|5,82087.153606
1002,Mid|5,82087.354672
1003,Mid|5,82087.522227
1004,Mid|5,82088.192449
1004,Left|9,82088.22596
1005,Left|8,82088.292982
1005,Mid|5,82088.292982
1006,Mid|5,82088.460537
1007,Mid|5,82088.695114
1008,Mid|5,82088.963203
1009,Mid|5,82089.19778
1010,Mid|5,82089.264802
1011,Mid|5,82089.365336
1012,Mid|5,82089.633424
1013,Mid|5,82089.83449
1014,Mid|6,82090.13609
1015,Mid|6,82090.236623
1016,Mid|5,82090.4712
1017,Mid|5,82090.672267
1018,Mid|5,82090.906844
1019,Mid|5,82091.10791
1020,Mid|5,82091.342488
1020,Right|1,82091.443021
1020,Left|2,82091.510043
1021,Mid|5,82091.577065
1022,Mid|5,82091.778132
1023,Mid|5,82092.012709
1024,Mid|5,82092.213775
1025,Mid|5,82092.414842
1026,Mid|5,82092.816974
1027,Mid|5,82093.051552
1028,Mid|5,82093.252618
1029,Mid|5,82093.487196
1030,Mid|5,82093.62124
1031,Mid|5,82093.855817
1032,Mid|5,82094.056883
1033,Mid|5,82094.291461
1034,Mid|5,82094.492527
1035,Mid|5,82094.727105
1036,Mid|5,82094.961682
1037,Mid|5,82095.464348
1038,Mid|5,82095.698925
1039,Mid|5,82095.866481
1040,Mid|5,82096.101058
1041,Mid|5,82096.335635
1042,Mid|5,82096.503191
1043,Mid|5,82096.737768
1044,Mid|5,82096.972345
1044,Left|9,82097.072879
1045,Mid|5,82097.4415
1046,Mid|5,82097.542033
1047,Mid|5,82097.776611
1048,Mid|5,82097.977677
1049,Mid|5,82098.212255
1050,Mid|5,82098.413321
1051,Mid|5,82098.647898
1052,Mid|5,82098.815454
1053,Mid|5,82098.983009
1054,Mid|5,82099.083542
1055,Mid|5,82099.318119
1056,Mid|5,82099.65323
1057,Mid|5,82099.820785
1058,Mid|5,82100.021852
1059,Mid|5,82100.256429
1059,Left|3,82100.423984
1060,Mid|5,82100.491006
1061,Mid|5,82100.893139
1062,Mid|5,82100.960161
1063,Mid|5,82101.194739
1064,Mid|5,82101.362294
1064,Left|9,82101.56336
1065,Mid|5,82101.596871
1066,Mid|5,82101.730915
1067,Mid|5,82101.931982
1068,Mid|5,82102.166559
1069,Mid|5,82102.367626
1070,Mid|5,82102.602203
1071,Mid|5,82102.803269
1072,Mid|5,82103.037847
1073,Mid|5,82103.238913
1074,Mid|5,82103.47349
1075,Mid|5,82103.708068
1076,Mid|5,82103.909134
1077,Mid|5,82104.143712
1078,Mid|5,82104.344778
1079,Mid|5,82104.512333
1080,Mid|5,82104.746911
1081,Mid|5,82104.981488
1082,Mid|5,82105.149043
1083,Mid|5,82105.383621
1084,Mid|5,82105.618198
1085,Mid|5,82105.819264
1085,Left|2,82106.053842
1086,Mid|5,82106.087353
1087,Mid|5,82106.254908
1087,Left|2,82106.32193
1088,Mid|5,82106.455974
1089,Mid|5,82106.690552
1090,Mid|5,82106.891618
1091,Mid|5,82107.126196
1092,Mid|5,82107.360773
1093,Mid|5,82107.561839
1094,Mid|5,82107.796417
1095,Mid|5,82107.963972
1096,Mid|5,82108.165038
1097,Mid|5,82108.399616
1097,Left|2,82108.53366
1098,Mid|5,82108.768237
1099,Mid|5,82108.902282
1100,Mid|5,82109.136859
1101,Mid|5,82109.337925
1102,Mid|5,82109.572503
1103,Mid|5,82109.80708
1104,Mid|5,82110.008147
1105,Mid|5,82110.242724
1106,Mid|5,82110.477301
1107,Mid|5,82110.544323
1108,Mid|5,82110.778901
1109,Mid|5,82111.013478
1110,Mid|5,82111.114011
1111,Mid|5,82111.348589
1112,Mid|5,82111.482633
1113,Mid|5,82111.683699
1114,Mid|5,82111.884766
1115,Mid|5,82112.119343
1116,Mid|5,82112.320409
1117,Mid|5,82112.554987
1118,Mid|5,82112.789564
1119,Mid|5,82113.493296
1120,Mid|5,82113.59383
1121,Mid|5,82113.794896
1122,Dashboard|9,82114.096495
1123,Mid|2,82114.297562
1124,Mid|5,82114.465117
1125,Mid|5,82114.666183
1126,Mid|5,82115.168849
1127,Mid|5,82115.369916
1127,Right|8,82115.436938
1128,Mid|5,82115.570982
1128,Left|9,82115.772048
1129,Mid|5,82115.805559
1129,Left|9,82116.006626
1130,Mid|5,82116.040137
1131,Mid|5,82116.241203
1131,Left|9,82116.274714
1132,Mid|5,82116.442269
1133,Mid|5,82116.643336
1134,Mid|5,82116.844402
1135,Mid|5,82117.07898
1136,Mid|5,82117.280046
1137,Mid|5,82117.514623
1138,Mid|5,82117.749201
1139,Mid|5,82117.950267
1140,Mid|5,82118.184844
1140,Left|8,82118.251866
1141,Mid|5,82118.419422
1142,Mid|5,82118.620488
1143,Mid|5,82118.821554
1144,Mid|5,82119.056132
1144,Left|3,82119.123154
1145,Mid|4,82119.357731
1146,Mid|5,82119.491776
1147,Mid|5,82119.592309
1148,Mid|5,82119.826886
1149,Mid|5,82120.027953
1149,Left|9,82120.195508
1150,Dashboard|5,82120.59764
1151,Mid|5,82120.798707
1152,Mid|5,82120.89924
1153,Mid|5,82121.133817
1154,Left|9,82121.334884
1153,Left|9,82121.334884
1154,Mid|5,82121.334884
1155,Mid|5,82121.569461
1156,Mid|5,82121.703505
1157,Dashboard|5,82121.938083
1158,Dashboard|5,82122.038616
1158,Left|5,82122.17266
1159,Dashboard|5,82122.273193
1160,Mid|5,82122.440749
1161,Mid|5,82122.574793
1162,Mid|5,82122.675326
1163,Mid|5,82122.876392
1164,Mid|5,82123.11097
1165,Mid|5,82123.312036
1166,Mid|5,82123.915235
1167,Mid|5,82124.116301
1168,Mid|5,82124.350879
1169,Mid|5,82124.585456
1170,Mid|5,82124.685989
1171,Mid|5,82124.887056
1172,Mid|5,82125.121633
1172,Left|8,82125.222166
1173,Mid|5,82125.758343
1174,Mid|5,82125.95941
1175,Mid|5,82126.093454
1176,Mid|5,82126.227498
1177,Mid|5,82126.462075
1178,Mid|5,82126.93123
1179,Mid|5,82127.031763
1180,Dashboard|8,82127.366874
1181,Dashboard|8,82127.467407
1182,Mid|5,82127.903051
1183,Mid|5,82128.070606
1184,Mid|5,82128.271672
1185,Mid|5,82128.439228
1186,Mid|5,82128.673805
1187,Dashboard|5,82128.874872
1188,Dashboard|8,82129.042427
1189,Mid|5,82129.209982
1190,Mid|5,82129.344026
1191,Mid|5,82129.578604
1192,Mid|5,82130.047758
1193,Mid|5,82130.114781
1194,Mid|5,82130.349358
1195,Mid|5,82130.550424
1195,Right|2,82130.617446
1196,Mid|5,82130.785002
1197,Mid|5,82130.986068
1197,Left|9,82131.086601
1198,Mid|5,82131.187134
1199,Mid|5,82131.388201
1200,Mid|5,82131.9914
1201,Dashboard|8,82132.32651
1202,Dashboard|8,82132.427044
1203,Mid|5,82132.661621
1204,Mid|5,82132.728643
1205,Mid|5,82132.96322
1206,Mid|5,82133.130776
1207,Mid|5,82133.365353
1208,Mid|5,82133.566419
1209,Mid|5,82133.767486
1210,Mid|5,82134.002063
1211,Mid|5,82134.20313
1212,Mid|5,82134.471218
1213,Mid|5,82134.772818
1214,Mid|5,82134.873351
1215,Mid|4,82135.007395
1216,Mid|4,82135.074417
1217,Mid|5,82135.275483
1218,Mid|5,82135.342505
1219,Mid|5,82135.47655
1220,Mid|5,82135.577083
1221,Mid|5,82135.81166
1222,Mid|5,82135.945704
1223,Mid|5,82136.180282
1224,Mid|5,82136.381348
1224,Left|9,82136.381348
1223,Left|9,82136.381348
1225,Mid|5,82136.615926
1226,Mid|5,82136.850503
1227,Mid|4,82136.984547
1228,Mid|4,82137.118591
1229,Mid|5,82137.353169
1230,Mid|5,82137.487213
1231,Mid|5,82137.721791
1232,Mid|5,82137.922857
1233,Mid|5,82138.157434
1234,Mid|5,82138.358501
1235,Mid|5,82138.492545
1236,Mid|4,82138.727122
1236,Left|6,82138.861166
1237,Mid|4,82138.928189
1237,Left|9,82138.995211
1238,Mid|5,82139.129255
1239,Mid|5,82139.196277
1240,Mid|5,82139.430854
1241,Mid|5,82139.900009
1242,Mid|5,82140.101076
1243,Mid|5,82140.335653
1244,Mid|4,82140.57023
1244,Left|6,82140.637252
1245,Mid|4,82140.737786
1246,Mid|5,82140.905341
1247,Mid|5,82140.972363
1248,Mid|5,82141.20694
1248,Left|6,82141.307474
1249,Left|9,82141.408007
1249,Mid|5,82141.408007
1250,Mid|5,82141.609073
1251,Mid|5,82142.14525
1252,Mid|5,82142.346316
1253,Mid|5,82142.547383
1254,Mid|5,82142.815471
1255,Mid|5,82143.050049
1256,Mid|4,82143.318137
1257,Mid|4,82143.41867
1258,Mid|4,82143.653248
1259,Mid|4,82143.854314
1260,Mid|5,82144.088891
1261,Mid|5,82144.256447
1262,Mid|5,82144.792623
1263,Mid|5,82145.027201
1264,Mid|5,82145.261778
1265,Mid|5,82145.3288
1266,Mid|5,82145.529867
1267,Mid|5,82145.663911
1268,Mid|5,82145.831466
1269,Mid|5,82145.931999
1270,Mid|5,82145.999022
1270,Left|6,82146.133066
1271,Mid|5,82146.233599
1271,Right|7,82146.26711
1272,Mid|5,82146.434665
1273,Mid|5,82146.602221
1274,Mid|2,82146.736265
1275,Mid|5,82147.037864
1276,Mid|5,82147.20542
1277,Mid|5,82147.439997
1278,Mid|5,82147.674574
1279,Mid|5,82147.808619
1280,Mid|5,82148.043196
1281,Mid|5,82148.545862
1281,Right|2,82148.713417
1282,Mid|5,82148.780439
1283,Mid|5,82149.015017
1284,Mid|5,82149.216083
1285,Mid|5,82149.45066
1286,Mid|5,82149.651727
1287,Mid|5,82149.75226
1288,Mid|5,82149.986837
1289,Mid|5,82150.455992
1290,Mid|5,82150.590036
1291,Mid|5,82150.824614
1292,Mid|5,82151.02568
1293,Mid|5,82151.226746
1294,Mid|5,82151.695901
1295,Mid|5,82151.863456
1296,Mid|6,82152.031012
1297,Mid|5,82152.265589
1298,Mid|5,82152.433144
1299,Mid|5,82152.902299
1300,Mid|5,82153.002832
1301,Mid|5,82153.23741
1302,Mid|5,82153.438476
1303,Mid|5,82153.673054
1304,Mid|5,82153.907631
1305,Mid|5,82154.108697
1306,Mid|5,82154.343275
1307,Mid|5,82154.577852
1308,Mid|5,82155.047007
1309,Mid|5,82155.281584
1310,Mid|5,82155.482651
1311,Mid|5,82155.717228
1312,Mid|5,82155.951805
1313,Mid|5,82156.152872
1314,Mid|5,82156.588515
1315,Mid|5,82156.789582
1316,Mid|5,82157.024159
1317,Mid|5,82157.258737
1318,Mid|5,82157.459803
1319,Mid|5,82157.69438
1320,Mid|5,82157.928958
1320,Right|1,82158.096513
1321,Mid|5,82158.130024
1322,Mid|5,82158.364602
1323,Mid|5,82158.934289
1324,Mid|5,82159.068334
1325,Mid|5,82159.235889
1326,Mid|5,82159.436955
1327,Mid|5,82159.671533
1328,Mid|5,82159.90611
1329,Mid|5,82160.107176
1330,Mid|5,82160.341754
1331,Mid|5,82160.442287
1332,Mid|5,82160.576331
1333,Mid|5,82160.810909
1334,Mid|5,82160.978464
1335,Mid|5,82161.146019
1336,Mid|5,82161.380597
1336,Left|3,82161.48113
1337,Dashboard|8,82161.782729
1338,Dashboard|8,82161.883262
1339,Mid|5,82162.151351
1340,Mid|5,82162.318906
1341,Mid|5,82162.553484
1341,Left|2,82162.75455
1342,Mid|5,82162.788061
1343,Mid|5,82162.989127
1344,Mid|5,82163.190194
1345,Mid|5,82163.424771
1346,Mid|5,82163.625837
1347,Mid|5,82163.860415
1348,Mid|5,82164.094992
1349,Mid|5,82164.296059
1350,Mid|5,82164.530636
1351,Mid|5,82164.731702
1352,Mid|5,82164.96628
1353,Mid|5,82165.200857
1354,Mid|5,82165.401923
1355,Mid|5,82165.636501
1356,Mid|5,82166.072145
1357,Mid|5,82166.206189
1358,Mid|5,82166.440766
1359,Mid|5,82166.641833
1360,Mid|5,82166.87641
1361,Mid|5,82167.379076
1362,Mid|5,82167.613653
1363,Mid|5,82167.81472
1364,Mid|5,82168.384407
1365,Mid|5,82168.618985
1366,Mid|5,82168.820051
1366,Left|2,82168.853562
1367,Mid|5,82169.054629
1367,Left|3,82169.08814
1368,Mid|5,82169.188673
1369,Mid|5,82169.657828
1370,Mid|5,82169.791872
1371,Left|8,82169.992938
1371,Mid|5,82169.992938
1370,Left|8,82169.992938
1372,Mid|5,82170.227516
1372,Left|9,82170.294538
1373,Mid|5,82170.462093
1373,Left|8,82170.495604
1374,Mid|5,82170.629648
1374,Left|9,82170.663159
1375,Mid|5,82170.830715
1376,Mid|5,82171.065292
1377,Dashboard|8,82171.199336
1377,Mid|1,82171.232847
1378,Dashboard|8,82171.33338
1379,Mid|5,82171.567958
1380,Mid|5,82171.63498
1380,Left|8,82171.802535
1381,Mid|5,82171.869557
1382,Mid|5,82172.070624
1383,Mid|5,82172.707334
1384,Mid|5,82172.841378
1384,Left|8,82172.874889
1385,Mid|5,82173.042444
1385,Left|9,82173.142978
1386,Mid|5,82173.21
1386,Left|8,82173.310533
1387,Mid|5,82173.645643
1388,Mid|5,82173.880221
1389,Mid|5,82174.114798
1390,Mid|5,82174.215331
1391,Mid|4,82174.315865
1392,Mid|4,82174.416398
1393,Mid|5,82174.717997
1394,Mid|5,82174.852041
1394,Left|8,82175.019597
1395,Mid|5,82175.45524
1396,Mid|5,82175.622796
1397,Mid|5,82175.857373
1398,Mid|5,82176.091951
1399,Mid|5,82176.293017
1400,Mid|5,82176.527594
1401,Mid|5,82176.896216
1402,Mid|5,82177.164304
1402,Left|8,82177.231326
1403,Mid|2,82177.365371
1404,Mid|2,82177.499415
1405,Mid|5,82177.66697
1406,Mid|5,82177.901548
1407,Mid|5,82178.035592
1407,Left|8,82178.169636
1408,Mid|5,82178.270169
1408,Left|8,82178.404213
1409,Mid|5,82178.437725
1410,Mid|5,82178.94039
1411,Mid|5,82179.074435
1412,Mid|5,82179.376034
1413,Mid|2,82179.443056
1414,Mid|4,82179.711145
1415,Mid|4,82179.945722
1415,Left|9,82180.146788
1416,Mid|5,82180.247322
1417,Mid|5,82180.347855
1418,Mid|5,82180.548921
1418,Left|9,82180.682965
1419,Mid|5,82180.783499
1420,Mid|5,82180.984565
1421,Mid|5,82181.085098
1422,Mid|4,82181.286164
1423,Mid|4,82181.487231
1424,Mid|5,82182.123941
1425,Left|5,82182.325007
1425,Mid|5,82182.325007
1424,Left|3,82182.325007
1426,Mid|5,82182.559585
1426,Left|8,82182.593096
1427,Mid|4,82182.72714
1427,Left|9,82182.894695
1428,Mid|4,82182.961717
1429,Mid|4,82183.196295
1430,Mid|4,82183.296828
1431,Mid|4,82183.531405
1432,Mid|5,82183.732472
1433,Mid|5,82183.933538
1434,Mid|5,82184.369182
1435,Mid|5,82184.469715
1436,Mid|5,82184.737803
1437,Mid|4,82184.93887
1438,Mid|4,82185.173447
1439,Mid|4,82185.307491
1440,Mid|4,82185.475046
1441,Mid|4,82185.676113
1442,Mid|5,82185.843668
1443,Mid|5,82185.977712
1444,Mid|5,82186.21229
1444,Left|9,82186.312823
1445,Mid|5,82186.413356
1445,Left|8,82186.446867
1446,Mid|5,82186.5474
1447,Mid|5,82186.681445
1448,Mid|5,82186.882511
1449,Mid|5,82187.083577
1449,Left|9,82187.150599
1450,Mid|4,82187.217621
1450,Left|9,82187.217621
1451,Mid|4,82187.318155
1452,Mid|4,82187.48571
1452,Left|9,82187.720287
1453,Mid|4,82187.720287
1453,Left|9,82187.720287
1454,Mid|4,82187.921354
1455,Mid|5,82188.12242
1456,Mid|5,82188.222953
1457,Mid|5,82188.457531
1458,Mid|5,82188.625086
1459,Mid|5,82188.692108
1460,Mid|5,82188.926685
1461,Mid|5,82189.027218
1462,Mid|5,82189.261796
1463,Mid|5,82189.429351
1464,Mid|5,82189.630418
1465,Mid|5,82189.864995
1465,Left|8,82189.932017
1466,Mid|5,82189.965528
1467,Mid|5,82190.133083
1468,Mid|5,82190.367661
1469,Left|9,82190.702771
1470,Mid|5,82190.903838
1471,Mid|5,82191.104904
1471,Right|8,82191.205437
1472,Mid|5,82191.339481
1473,Mid|5,82191.540548
1474,Mid|4,82191.775125
1475,Mid|5,82191.94268
1476,Mid|5,82192.043214
1476,Left|8,82192.043214
1477,Mid|5,82192.24428
1478,Mid|5,82192.478857
1479,Mid|5,82192.679924
1480,Mid|5,82192.914501
1481,Mid|5,82193.015034
1482,Mid|5,82193.417167
1483,Mid|5,82193.551211
1484,Mid|5,82193.752278
1485,Mid|5,82193.986855
1486,Mid|5,82194.221432
1486,Left|8,82194.388988
1487,Mid|5,82194.422499
1488,Mid|5,82194.590054
1489,Mid|5,82194.757609
1490,Mid|5,82194.958676
1491,Mid|5,82195.193253
1492,Mid|5,82195.394319
1493,Mid|5,82195.494852
1493,Left|8,82195.595386
1494,Mid|5,82195.72943
1495,Mid|5,82195.863474
1496,Mid|5,82195.930496
1497,Mid|5,82196.165074
1498,Mid|5,82196.299118
1499,Mid|5,82196.533695
1500,Mid|5,82196.768273
1501,Mid|5,82196.969339
1502,Mid|5,82197.203916
1503,Mid|5,82197.438494
1504,Mid|5,82197.63956
1504,Left|2,82197.673071
1505,Mid|5,82197.874137
1506,Mid|5,82198.410314
1507,Mid|5,82198.644892
1508,Mid|5,82198.778936
1509,Mid|5,82198.91298
1510,Mid|5,82199.147558
1510,Left|9,82199.181069
1511,Mid|5,82199.348624
1512,Mid|5,82199.583201
1513,Mid|5,82199.817779
1514,Mid|5,82200.018845
1515,Mid|5,82200.253423
1516,Mid|5,82200.521511
1517,Mid|5,82200.588533
1518,Mid|5,82200.890133
1519,Mid|5,82201.091199
1520,Mid|5,82201.359287
1521,Mid|5,82201.459821
1522,Mid|5,82201.660887
1523,Mid|5,82201.895464
1523,Right|1,82202.06302
1524,Mid|5,82202.130042
1525,Mid|5,82202.331108
1525,Left|9,82202.465152
1526,Mid|5,82202.565685
1527,Mid|5,82202.766752
1528,Mid|5,82203.001329
1529,Mid|5,82203.101862
1530,Mid|5,82203.302929
1530,Left|2,82203.33644
1531,Mid|5,82203.403462
1532,Mid|5,82203.638039
1533,Mid|5,82203.839106
1534,Mid|5,82204.073683
1535,Mid|5,82204.542838
1536,Mid|5,82204.743904
1537,Mid|4,82205.146037
1538,Mid|5,82205.380614
1539,Mid|5,82205.514658
1540,Mid|5,82205.648703
1541,Mid|5,82205.849769
1540,Left|9,82205.849769
1541,Left|9,82205.849769
1542,Mid|5,82205.983813
1543,Mid|5,82206.117857
1543,Left|8,82206.285413
1544,Mid|5,82206.318924
1545,Mid|5,82206.51999
1546,Mid|5,82206.721056
1547,Mid|5,82207.022656
1548,Mid|5,82207.123189
1549,Mid|5,82207.357767
1550,Mid|5,82207.558833
1551,Mid|5,82208.162032
1552,Mid|5,82208.363098
1553,Mid|5,82208.564165
1554,Mid|5,82208.798742
1555,Mid|5,82208.966297
1556,Mid|5,82209.100342
1557,Mid|5,82209.301408
1558,Mid|5,82209.737052
1559,Mid|5,82209.971629
1560,Mid|5,82210.172695
1561,Mid|5,82211.077494
1562,Mid|5,82211.245049
1563,Mid|5,82211.446116
1563,Left|9,82211.479627
1564,Mid|5,82211.680693
1565,Mid|5,82211.91527
1566,Mid|5,82212.116337
1567,Mid|5,82212.350914
1568,Mid|5,82212.55198
1568,Left|8,82212.585491
1569,Mid|5,82212.786558
1570,Mid|5,82213.021135
1571,Mid|5,82213.222202
1572,Mid|5,82213.456779
1573,Mid|5,82213.691356
1574,Mid|5,82213.892423
1574,Left|8,82213.925934
1575,Mid|5,82214.127
1576,Mid|5,82214.328066
1577,Mid|5,82214.562644
1578,Mid|5,82214.730199
1579,Dashboard|8,82214.998288
1579,Left|7,82215.06531
1580,Mid|5,82215.333398
1581,Mid|5,82215.467442
1582,Mid|5,82215.70202
1583,Mid|5,82215.903086
1584,Mid|5,82216.03713
1585,Mid|5,82216.271708
1585,Left|9,82216.305219
1585,Right|7,82216.439263
1586,Mid|5,82216.472774
1586,Left|8,82216.573307
1587,Mid|5,82216.640329
1587,Left|9,82216.67384
1588,Mid|5,82216.908418
1589,Mid|5,82217.109484
1590,Mid|5,82217.377573
1591,Mid|5,82217.61215
1592,Mid|5,82217.813216
1593,Mid|5,82218.047794
1593,Left|8,82218.114816
1594,Mid|5,82218.148327
1595,Mid|5,82218.315882
1596,Mid|5,82218.516948
1597,Mid|5,82218.751526
1598,Mid|5,82218.986103
1599,Mid|5,82219.18717
1600,Mid|5,82219.488769
1601,Mid|5,82219.689835
1602,Mid|5,82220.091968
1603,Mid|5,82220.192501
1604,Mid|5,82220.393568
1604,Left|9,82220.46059
1605,Dashboard|8,82220.628145
1606,Mid|5,82220.829211
1607,Mid|5,82220.963256
1608,Mid|5,82221.164322
1609,Mid|5,82221.398899
1610,Mid|5,82221.599966
1611,Mid|5,82221.801032
1612,Mid|5,82221.968587
1613,Mid|5,82222.203165
1614,Mid|5,82222.404231
1615,Mid|5,82222.67232
1616,Mid|5,82222.873386
1617,Mid|5,82223.107963
1618,Mid|5,82223.208496
1619,Mid|5,82223.711162
1619,Left|8,82223.711162
1620,Mid|5,82223.845207
1621,Mid|5,82224.079784
1622,Mid|5,82224.28085
1623,Mid|5,82224.515428
1624,Mid|5,82224.649472
1625,Mid|5,82224.850538
1626,Mid|5,82225.085116
1627,Mid|5,82225.319693
1628,Mid|5,82225.520759
1629,Mid|5,82225.755337
1630,Mid|5,82225.956403
1631,Mid|5,82226.190981
1632,Mid|5,82226.425558
1633,Mid|5,82226.626624
1634,Mid|5,82226.861202
1635,Mid|5,82227.095779
1635,Left|8,82227.229823
1636,Mid|5,82227.296845
1637,Mid|5,82227.43089
1637,Left|9,82227.43089
1638,Mid|5,82227.665467
1639,Mid|5,82228.201644
1640,Mid|5,82228.369199
1640,Left|9,82228.570266
1641,Mid|5,82228.603777
1642,Dashboard|7,82228.804843
1643,Mid|5,82229.03942
1644,Mid|5,82229.206976
1645,Mid|5,82229.307509
1645,Left|9,82229.34102
1646,Mid|5,82229.542086
1647,Mid|5,82229.743153
1648,Mid|5,82229.877197
1649,Mid|5,82229.944219
1650,Mid|5,82230.078263
1650,Left|6,82230.178796
1651,Mid|5,82230.212307
1652,Mid|4,82230.31284
1653,Mid|4,82230.882528
1653,Left|8,82230.983062
1654,Mid|4,82231.050084
1655,Mid|5,82231.418705
1656,Mid|5,82231.586261
1657,Mid|5,82231.787327
1657,Left|3,82231.954882
1658,Mid|5,82231.988393
1659,Mid|5,82232.18946
1659,Left|3,82232.390526
1660,Mid|5,82232.792659
1660,Left|9,82232.82617
1661,Mid|5,82232.993725
1662,Mid|5,82233.228302
1663,Mid|5,82233.395858
1664,Mid|5,82233.563413
1665,Mid|5,82233.764479
1666,Mid|5,82233.999057
1666,Left|9,82234.09959
1667,Mid|4,82234.233634
1668,Mid|5,82234.468212
1669,Mid|5,82234.669278
1670,Mid|5,82234.903855
1671,Mid|5,82235.104922
1672,Mid|5,82235.305988
1673,Mid|5,82235.540565
1674,Mid|5,82235.607587
1675,Mid|5,82235.842165
1676,Mid|5,82236.00972
1677,Mid|5,82236.244298
1678,Dashboard|8,82236.64643
1679,Dashboard|8,82236.746963
1680,Mid|5,82236.914519
1681,Mid|5,82237.048563
1682,Mid|5,82237.249629
1683,Mid|5,82237.484207
1684,Mid|5,82237.618251
1685,Mid|5,82237.852828
1686,Mid|4,82238.053895
1686,Left|9,82238.22145
1687,Mid|5,82238.288472
1688,Mid|5,82238.489538
1689,Mid|5,82238.690605
1690,Mid|5,82238.925182
1691,Mid|4,82239.092737
1692,Left|8,82239.226782
1692,Mid|4,82239.226782
1693,Mid|5,82239.595403
1694,Mid|5,82239.79647
1695,Left|8,82240.031047
1695,Mid|5,82240.031047
1694,Left|8,82240.031047
1696,Mid|5,82240.232113
1697,Mid|5,82240.466691
1698,Mid|5,82240.600735
1699,Mid|5,82240.701268
1700,Mid|5,82241.203934
1701,Mid|5,82241.405
1701,Left|8,82241.438511
1702,Mid|5,82241.606067
1703,Mid|5,82241.840644
1704,Mid|5,82242.075221
1705,Mid|5,82242.510865
1706,Mid|5,82242.644909
1706,Left|9,82242.778954
1707,Mid|5,82242.879487
1708,Dashboard|8,82243.080553
1709,Left|6,82243.248108
1709,Dashboard|9,82243.248108
1710,Dashboard|9,82243.348642
1711,Mid|5,82243.717263
1712,Mid|5,82243.817796
1713,Mid|5,82244.286951
1713,Left|2,82244.454506
1714,Mid|5,82244.521529
1715,Mid|5,82244.655573
1716,Mid|5,82244.856639
1717,Mid|5,82245.091217
1718,Mid|5,82245.325794
1719,Mid|5,82245.52686
1720,Mid|5,82245.761438
1721,Dashboard|9,82245.895482
1722,Dashboard|9,82246.029526
1723,Mid|5,82246.331126
1724,Mid|5,82246.532192
1725,Mid|5,82246.766769
1726,Mid|5,82247.001347
1726,Right|7,82247.034858
1727,Mid|5,82247.135391
1728,Mid|5,82247.403479
1728,Left|8,82247.470502
1729,Mid|5,82247.537524
1730,Mid|5,82247.772101
1731,Mid|2,82247.973167
