from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Right,523408.67009,523408.703601,0.03351099998690188
Right,Right,523408.703601,523408.804134,0.10053299996070564
Right,Mid,523408.804134,523408.904666,0.1005320000112988
Mid,Right,523408.904666,523409.03871,0.13404400000581518
Right,Mid,523409.03871,523409.172753,0.13404299999820068
Mid,Right,523409.172753,523409.909992,0.7372389999800362
Right,Mid,523409.909992,523413.060013,3.1500210000085644
Mid,Right,523413.060013,523413.194056,0.13404299999820068
Right,Mid,523413.194056,523413.261078,0.06702200003201142
Mid,Right,523413.261078,523413.294589,0.03351099998690188
Right,Mid,523413.294589,523413.3281,0.03351099998690188
Mid,Right,523413.3281,523413.73023,0.40213000000221655
Right,Mid,523413.73023,523413.763741,0.03351099998690188
Mid,Right,523413.763741,523413.830763,0.06702200003201142
Right,Right,523413.830763,523414.936621,1.1058579999953508
Right,Mid,523414.936621,523415.070664,0.13404299999820068
Mid,Right,523415.070664,523415.27173,0.20106599997961894
Right,Mid,523415.27173,523417.382914,2.1111840000376105
Mid,Left,523417.382914,523417.449936,0.06702199997380376
Left,Mid,523417.449936,523417.818555,0.36861900001531467
Mid,Right,523417.818555,523418.321218,0.5026630000211298
Right,Mid,523418.321218,523418.689837,0.368618999957107
Mid,Left,523418.689837,523419.1925,0.5026630000211298
Left,Dashboard,523419.1925,523419.829207,0.6367069999687374
Dashboard,Dashboard,523419.829207,523419.996761,0.16755400004331023
Dashboard,Dashboard,523419.996761,523420.231337,0.23457599995890632
Dashboard,Dashboard,523420.231337,523420.231337,0.0
Dashboard,Left,523420.231337,523420.398891,0.16755400004331023
Left,Dashboard,523420.398891,523420.499424,0.10053299996070564
Dashboard,Dashboard,523420.499424,523420.633467,0.13404299999820068
Dashboard,Dashboard,523420.633467,523420.633467,0.0
Dashboard,Left,523420.633467,523420.734,0.1005330000189133
Left,Mid,523420.734,523421.873369,1.1393689999822527
Mid,Mid,523421.873369,523422.040923,0.16755400004331023
Mid,Mid,523422.040923,523422.174967,0.13404400000581518
Mid,Left,523422.174967,523422.275499,0.10053199995309114
Left,Left,523422.275499,523422.510075,0.23457600001711398
Left,Left,523422.510075,523422.711141,0.20106599997961894
Left,Left,523422.711141,523423.314336,0.6031950000324287
