fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,session_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
3848,Dashboard,4144.304186,22901,4144.2982185,161.3839999999982,0.7500695231612056,0.43462303280830383,0.34962699313958484,0.451696902513504,0.3478262424468994,True,5,Dashboard|5,NA3_delay1:000,3849.0,4144.538763,Mid|5,Dashboard|5 -> Mid|5,0.23457699999926263,Dashboard,Mid
3854,Mid,4145.510582,22937,4145.524737,209.7990000002028,0.9256958452077566,0.5423978418111801,0.48916402086615557,0.5403919219970703,0.4874095916748047,True,5,Mid|5,NA3_delay1:000,3855.0,4145.77867,Dashboard|5,Mid|5 -> Dashboard|5,0.2680879999998069,Mid,Dashboard
3858,Dashboard,4146.08027,22954,4146.0855455,181.55699999988428,1.298032617543993,0.37891543763024466,0.5816457271575928,0.3797756135463714,0.5883743166923523,True,5,Dashboard|5,NA3_delay1:000,3859.0,4146.314847,Mid|5,Dashboard|5 -> Mid|5,0.23457699999926263,Dashboard,Mid
3869,Mid,4148.09093,23014,4148.090741,193.66050000007817,0.8471164690676808,0.5433832321848188,0.48083975485392977,0.5441107749938965,0.4777485430240631,True,5,Mid|5,NA3_delay1:000,3870.0,4148.325507,Dashboard|5,Mid|5 -> Dashboard|5,0.23457699999926263,Mid,Dashboard
3871,Dashboard,4148.493062,23026,4148.498235,88.76099999997678,1.4299628188858924,0.4127630963921547,0.462129183113575,0.4126743674278259,0.4629952311515808,True,5,Dashboard|5,NA3_delay1:000,3872.0,4148.660617,Mid|5,Dashboard|5 -> Mid|5,0.16755499999999302,Dashboard,Mid
3879,Mid,4149.967547,23070,4149.962793999999,121.03800000113552,0.7979710325602152,0.5156596302986145,0.45648080110549927,0.5167597532272339,0.458282321691513,True,5,Mid|5,NA3_delay1:000,3880.0,4150.135102,Dashboard|5,Mid|5 -> Dashboard|5,0.16755499999999302,Mid,Dashboard
3880,Dashboard,4150.135102,23075,4150.132247,157.34950000023673,1.2722588320111352,0.3638307998577754,0.6030960182348887,0.3616574704647064,0.6034677624702454,True,5,Dashboard|5,NA3_delay1:000,3880.0,4150.168613,Left|2,Dashboard|5 -> Left|2,0.033510999999634805,Dashboard,Left
3880,Left,4150.168613,23076,4150.132247,157.34950000023673,1.2722588320111352,0.5838226675987244,0.2864590585231781,0.5838226675987244,0.2864590585231781,True,2,Left|2,NA3_delay1:000,3881.0,4150.302657,Dashboard|5,Left|2 -> Dashboard|5,0.1340440000003582,Left,Dashboard
3881,Dashboard,4150.302657,23080,4150.293631500001,92.79549999973824,1.4949498205650935,0.38988934954007465,0.6109503706296285,0.3894670009613037,0.6088502407073975,True,5,Dashboard|5,NA3_delay1:000,3881.0,4150.336168,Left|4,Dashboard|5 -> Left|4,0.033510999999634805,Dashboard,Left
3881,Left,4150.336168,23081,4150.293631500001,92.79549999973824,1.4949498205650935,0.14650668203830713,0.5034860968589783,0.1755547970533371,0.4863929748535156,True,4,Left|4,NA3_delay1:000,3882.0,4150.470212,Mid|5,Left|4 -> Mid|5,0.1340440000003582,Left,Mid
3882,Mid,4150.470212,23085,4150.467119,185.59150000055524,1.4796488589862595,0.5583556294441223,0.44985494514306384,0.5584877133369446,0.4536526501178741,True,5,Mid|5,NA3_delay1:000,3882.0,4150.537234,Right|8,Mid|5 -> Right|8,0.0670220000001791,Mid,Right
3882,Right,4150.537234,23087,4150.467119,185.59150000055524,1.4796488589862595,0.3684490919113159,0.7147467136383057,0.3684490919113159,0.7147467136383057,True,8,Right|8,NA3_delay1:000,3883.0,4150.671278,Mid|5,Right|8 -> Mid|5,0.13404399999944872,Right,Mid
3886,Mid,4151.307987,23110,4151.3224535,84.72650000021531,0.4196836434389643,0.5397576838731766,0.45567142218351364,0.5409755110740662,0.4547905325889587,True,5,Mid|5,NA3_delay1:000,3887.0,4151.509054,Dashboard|4,Mid|5 -> Dashboard|4,0.20106699999996636,Mid,Dashboard
3888,Dashboard,4151.643098,23120,4151.633118,108.9334999996936,0.7693751322923129,0.400830902159214,0.5107050240039825,0.4030863642692566,0.5108963251113892,True,5,Dashboard|5,NA3_delay1:000,3889.0,4151.777142,Mid|5,Dashboard|5 -> Mid|5,0.1340440000003582,Dashboard,Mid
3896,Mid,4152.950027,23159,4152.952431,217.86799999972573,0.8305113128791,0.522848553955555,0.4829492047429085,0.5222861170768738,0.4766241014003753,True,5,Mid|5,NA3_delay1:000,3897.0,4153.251626,Dashboard|5,Mid|5 -> Dashboard|5,0.3015990000003512,Mid,Dashboard
3898,Dashboard,4153.38567,23172,4153.3800985,104.8995000001014,1.4531012967613706,0.3851526826620102,0.4985968470573425,0.3850148320198059,0.4986655712127685,True,5,Dashboard|5,NA3_delay1:000,3899.0,4153.620247,Mid|5,Dashboard|5 -> Mid|5,0.23457700000017212,Dashboard,Mid
14,Mid,5740.29965,84,5740.288264,96.83049999966896,0.9897958642729462,0.8956471383571625,0.5840447396039963,0.8947785496711731,0.5926806926727295,True,6,Mid|6,NA3_delay3:000,15.0,5740.668271,Right|7,Mid|6 -> Right|7,0.36862099999962084,Mid,Right
15,Right,5740.668271,95,5740.481925,185.59149999964572,1.3225331856715767,0.2349814623594284,0.975305199623108,0.2349814623594284,0.975305199623108,True,7,Right|7,NA3_delay3:000,16.0,5740.802315,Left|8,Right|7 -> Left|8,0.1340440000003582,Right,Left
18,Left,5740.936359,103,5740.921695999999,88.76100000088627,1.3902027264041332,0.6047177910804749,0.7713926434516907,0.6047177910804749,0.7713926434516907,True,8,Left|8,NA3_delay3:000,21.0,5741.673601,Mid|5,Left|8 -> Mid|5,0.7372420000001512,Left,Mid
31,Mid,5743.047553,166,5743.0640675,112.96900000070308,0.8268154309334723,0.5763574600219726,0.4797749638557434,0.5706120729446411,0.5099350214004517,True,5,Mid|5,NA3_delay3:000,31.0,5743.114575,Left|8,Mid|5 -> Left|8,0.06702199999926961,Mid,Left
31,Left,5743.114575,168,5743.0640675,112.96900000070308,0.8268154309334723,0.6336262226104736,0.8127216100692749,0.6336262226104736,0.8127216100692749,True,8,Left|8,NA3_delay3:000,32.0,5743.181597,Mid|5,Left|8 -> Mid|5,0.0670220000001791,Left,Mid
35,Mid,5743.684262,185,5743.6934645,117.00349999955506,1.4118825447121093,0.5764843583106994,0.4025937855243683,0.5708911418914795,0.422553151845932,True,5,Mid|5,NA3_delay3:000,35.0,5743.717773,Left|8,Mid|5 -> Left|8,0.0335110000005443,Mid,Left
35,Left,5743.717773,186,5743.6934645,117.00349999955506,1.4118825447121093,0.4866195023059845,0.7910367250442505,0.4866195023059845,0.7910367250442505,True,8,Left|8,NA3_delay3:000,36.0,5743.818306,Mid|5,Left|8 -> Mid|5,0.10053299999981391,Left,Mid
36,Mid,5743.818306,189,5743.814502499999,80.69200000045385,1.1625248435511455,0.6004077196121216,0.4171469708283742,0.5767810344696045,0.4350529909133911,True,5,Mid|5,NA3_delay3:000,40.0,5744.589059,Left|8,Mid|5 -> Left|8,0.770752999999786,Mid,Left
40,Left,5744.589059,212,5744.532661,217.86799999972573,1.4289975371557764,0.5914702117443085,0.7383750975131989,0.6413254141807556,0.6565520167350769,True,8,Left|8,NA3_delay3:000,41.0,5744.924169,Mid|5,Left|8 -> Mid|5,0.33510999999998603,Left,Mid
46,Mid,5745.728434,246,5745.714798,161.3839999999982,1.2944654889995126,0.46236228942871094,0.3782424986362457,0.5214971899986267,0.3860388398170471,True,5,Mid|5,NA3_delay3:000,46.0,5745.828967,Left|9,Mid|5 -> Left|9,0.1005330000007234,Mid,Left
46,Left,5745.828967,249,5745.714798,161.3839999999982,1.2944654889995126,0.7068812847137451,0.7370254397392273,0.7068812847137451,0.7370254397392273,True,9,Left|9,NA3_delay3:000,47.0,5746.566209,Mid|5,Left|9 -> Mid|5,0.7372419999992417,Left,Mid
61,Mid,5749.012513,344,5749.007030000001,117.0029999993858,0.6799586112705892,0.5029445737600327,0.4153546169400215,0.5010689496994019,0.410701036453247,True,5,Mid|5,NA3_delay3:000,61.0,5749.079535,Left|9,Mid|5 -> Left|9,0.0670220000001791,Mid,Left
61,Left,5749.079535,346,5749.007030000001,117.0029999993858,0.6799586112705892,0.6879584789276123,0.7503122687339783,0.6879584789276123,0.7503122687339783,True,9,Left|9,NA3_delay3:000,62.0,5749.180068,Dashboard|5,Left|9 -> Dashboard|5,0.10053299999981391,Left,Dashboard
65,Dashboard,5749.548689,360,5749.5517005,80.69199999954435,1.4703025325610184,0.3787575562795003,0.48147276043891907,0.3887526392936706,0.5286738276481628,True,5,Dashboard|5,NA3_delay3:000,66.0,5749.749755,Mid|5,Dashboard|5 -> Mid|5,0.20106599999962782,Dashboard,Mid
89,Mid,5754.407786,505,5754.4012875,217.8680000006352,1.2726210379266942,0.4955076106957027,0.5081982868058341,0.5010629892349243,0.477146714925766,True,5,Mid|5,NA3_delay3:000,89.0,5754.508319,Left|8,Mid|5 -> Left|8,0.10053299999981391,Mid,Left
89,Left,5754.508319,508,5754.4012875,217.8680000006352,1.2726210379266942,0.5705472826957703,0.7812747955322266,0.5705472826957703,0.7812747955322266,True,8,Left|8,NA3_delay3:000,90.0,5754.608852,Mid|5,Left|8 -> Mid|5,0.1005330000007234,Left,Mid
93,Mid,5755.312583,532,5755.296968000001,80.69199999954435,1.3802726193961397,0.463075449069341,0.4072914620240529,0.4564341604709625,0.4331035315990448,True,5,Mid|5,NA3_delay3:000,93.0,5755.312583,Left|8,Mid|5 -> Left|8,0.0,Mid,Left
93,Left,5755.312583,532,5755.296968000001,80.69199999954435,1.3802726193961397,0.4599982500076294,0.8111269474029541,0.4599982500076294,0.8111269474029541,True,8,Left|8,NA3_delay3:000,94.0,5755.379605,Mid|5,Left|8 -> Mid|5,0.0670220000001791,Left,Mid
94,Mid,5755.379605,534,5755.385729,80.69200000045385,1.466612259154186,0.45488425344228745,0.42976222187280655,0.4677468240261078,0.4707815647125244,True,5,Mid|5,NA3_delay3:000,94.0,5755.413116,Left|8,Mid|5 -> Left|8,0.033510999999634805,Mid,Left
94,Left,5755.413116,535,5755.385729,80.69200000045385,1.466612259154186,0.4511077105998993,0.811859130859375,0.4511077105998993,0.811859130859375,True,8,Left|8,NA3_delay3:000,95.0,5755.480138,Mid|5,Left|8 -> Mid|5,0.0670220000001791,Left,Mid
97,Mid,5755.681204,543,5755.6721855,217.868499999895,1.230933038935135,0.46259909868240356,0.4990140838282449,0.4438362121582031,0.5174037218093872,True,5,Mid|5,NA3_delay3:000,97.0,5755.781737,Left|2,Mid|5 -> Left|2,0.10053299999981391,Mid,Left
97,Left,5755.781737,546,5755.6721855,217.868499999895,1.230933038935135,0.5235137939453125,0.2224087417125702,0.5235137939453125,0.2224087417125702,True,2,Left|2,NA3_delay3:000,98.0,5755.88227,Mid|5,Left|2 -> Mid|5,0.10053299999981391,Left,Mid
103,Mid,5757.390266,594,5757.3989935,217.86799999972573,1.3696869130273623,0.40814149007201195,0.3609783146530389,0.4325334131717682,0.3998893797397613,True,5,Mid|5,NA3_delay3:000,103.0,5757.557821,Left|6,Mid|5 -> Left|6,0.16755499999999302,Mid,Left
103,Left,5757.557821,599,5757.3989935,217.86799999972573,1.3696869130273623,0.9722305536270142,0.5970554947853088,0.9722305536270142,0.5970554947853088,True,6,Left|6,NA3_delay3:000,104.0,5757.658354,Mid|5,Left|6 -> Mid|5,0.10053299999981391,Left,Mid
119,Mid,5760.439768,685,5760.449149,80.69199999954435,0.6115059028411334,0.36830013990402216,0.08418243192136282,0.2538299262523651,0.0705913305282592,True,2,Mid|2,NA3_delay3:000,119.0,5760.473279,Left|1,Mid|2 -> Left|1,0.033510999999634805,Mid,Left
119,Left,5760.473279,686,5760.449149,80.69199999954435,0.6115059028411334,0.0420336159877479,0.11005099117755884,0.0740266665816307,0.1097210496664047,True,1,Left|1,NA3_delay3:000,120.0,5760.573812,Mid|5,Left|1 -> Mid|5,0.10053299999981391,Left,Mid
131,Mid,5762.886072,758,5762.8739425,137.17650000035064,0.5296781277839907,0.5476790428161621,0.4823448836803436,0.5455137491226196,0.4857917129993438,True,5,Mid|5,NA3_delay3:000,132.0,5763.053627,Dashboard|5,Mid|5 -> Dashboard|5,0.16755499999999302,Mid,Dashboard
132,Dashboard,5763.053627,763,5763.059534,217.86799999972573,1.487458604522282,0.34203853830695147,0.5604965090751648,0.3469188511371612,0.5494765043258667,True,5,Dashboard|5,NA3_delay3:000,132.0,5763.187671,Left|4,Dashboard|5 -> Left|4,0.13404399999944872,Dashboard,Left
132,Left,5763.187671,767,5763.059534,217.86799999972573,1.487458604522282,0.2084630131721496,0.5969247817993164,0.2084630131721496,0.5969247817993164,True,4,Left|4,NA3_delay3:000,133.0,5763.288204,Dashboard|5,Left|4 -> Dashboard|5,0.1005330000007234,Left,Dashboard
134,Dashboard,5763.48927,776,5763.503339999999,88.76100000088627,0.7173936391724611,0.39399528503417963,0.5211897790431976,0.3923621773719787,0.5148056149482727,True,5,Dashboard|5,NA3_delay3:000,135.0,5763.656825,Mid|5,Dashboard|5 -> Mid|5,0.16755499999999302,Dashboard,Mid
149,Mid,5766.404728,863,5766.396146499999,217.8685000008045,1.164710560510129,0.5567005787576947,0.4918544590473175,0.558225154876709,0.4811328053474426,True,5,Mid|5,NA3_delay3:000,150.0,5766.739838,Dashboard|5,Mid|5 -> Dashboard|5,0.33510999999998603,Mid,Dashboard
151,Dashboard,5766.940904,879,5766.9367825,217.8685000008045,1.4470436770874673,0.36964233006749836,0.46378945027078894,0.3707368075847626,0.462822675704956,True,5,Dashboard|5,NA3_delay3:000,152.0,5767.309526,Mid|5,Dashboard|5 -> Mid|5,0.36862199999995937,Dashboard,Mid
171,Mid,5770.593605,988,5770.580024000001,217.868499999895,1.0016489069048569,0.5660320520401001,0.43294027021953035,0.5660282969474792,0.437744140625,True,5,Mid|5,NA3_delay3:000,172.0,5770.895204,Dashboard|5,Mid|5 -> Dashboard|5,0.3015990000003512,Mid,Dashboard
172,Dashboard,5770.895204,997,5770.9108615000005,177.52199999995355,1.335523830469218,0.4290797625269208,0.6148105093411037,0.4305655658245086,0.6186705231666565,True,5,Dashboard|5,NA3_delay3:000,172.0,5771.062759,Mid|2,Dashboard|5 -> Mid|2,0.16755499999999302,Dashboard,Mid
172,Mid,5771.062759,1002,5770.9108615000005,177.52199999995355,1.335523830469218,0.5995397567749023,0.1576058268547058,0.5995397567749023,0.1576058268547058,True,2,Mid|2,NA3_delay3:000,173.0,5771.09627,Dashboard|5,Mid|2 -> Dashboard|5,0.033510999999634805,Mid,Dashboard
173,Dashboard,5771.09627,1003,5771.092418,201.7299999997704,1.1556328167069982,0.3866427540779114,0.48280990549496244,0.3894864022731781,0.4785485863685608,True,5,Dashboard|5,NA3_delay3:000,174.0,5771.364358,Mid|5,Dashboard|5 -> Mid|5,0.2680879999998069,Dashboard,Mid
186,Mid,5773.810662,1084,5773.7955985,165.41849999975966,1.303770837366232,0.5755231976509094,0.48273682594299316,0.5756422281265259,0.4845229685306549,True,5,Mid|5,NA3_delay3:000,187.0,5774.045239,Dashboard|5,Mid|5 -> Dashboard|5,0.23457700000017212,Mid,Dashboard
187,Dashboard,5774.045239,1091,5774.0457435,209.7990000002028,1.4719218696334293,0.3995577096939087,0.5032665048326764,0.4009000062942505,0.501139760017395,True,5,Dashboard|5,NA3_delay3:000,187.0,5774.179283,Left|5,Dashboard|5 -> Left|5,0.1340440000003582,Dashboard,Left
187,Left,5774.179283,1095,5774.0457435,209.7990000002028,1.4719218696334293,0.4951651096343994,0.3926171064376831,0.4951651096343994,0.3926171064376831,True,5,Left|5,NA3_delay3:000,188.0,5774.246305,Dashboard|5,Left|5 -> Dashboard|5,0.06702199999926961,Left,Dashboard
188,Dashboard,5774.246305,1097,5774.259577,217.86900000006423,1.0786397641530996,0.3350374214351177,0.4402042254805565,0.3273776769638061,0.4433586895465851,True,5,Dashboard|5,NA3_delay3:000,188.0,5774.346838,Left|7,Dashboard|5 -> Left|7,0.1005330000007234,Dashboard,Left
188,Left,5774.346838,1100,5774.259577,217.86900000006423,1.0786397641530996,0.1046762913465499,0.7643857002258301,0.1046762913465499,0.7643857002258301,True,7,Left|7,NA3_delay3:000,189.0,5774.480882,Dashboard|5,Left|7 -> Dashboard|5,0.13404399999944872,Left,Dashboard
189,Dashboard,5774.480882,1104,5774.4814805,88.76099999997678,0.4123276320327782,0.35599055141210556,0.5258181542158127,0.3528491258621216,0.5274323225021362,True,5,Dashboard|5,NA3_delay3:000,190.0,5774.648437,Mid|6,Dashboard|5 -> Mid|6,0.16755499999999302,Dashboard,Mid
203,Mid,5777.128252,1183,5777.124142000001,161.38349999891943,1.479259053171862,0.5228894650936127,0.4140836199124654,0.5233015418052673,0.4145811200141907,True,5,Mid|5,NA3_delay3:000,204.0,5777.329318,Dashboard|5,Mid|5 -> Dashboard|5,0.20106599999962782,Mid,Dashboard
205,Dashboard,5777.563895,1196,5777.5518095,149.27950000037526,1.484315144311109,0.39165201783180237,0.5665117859840393,0.3901137411594391,0.5686441659927368,True,5,Dashboard|5,NA3_delay3:000,206.0,5777.831983,Mid|5,Dashboard|5 -> Mid|5,0.2680879999998069,Dashboard,Mid
234,Mid,5782.892146,1355,5782.905720500001,80.69199999954435,0.926629470952698,0.5710742175579071,0.4442792534828186,0.5711902976036072,0.4440737664699554,True,5,Mid|5,NA3_delay3:000,235.0,5783.059701,Dashboard|4,Mid|5 -> Dashboard|4,0.16755499999999302,Mid,Dashboard
236,Dashboard,5783.193745,1364,5783.200246,145.24549999987357,1.300564769436828,0.38343249758084613,0.5036586225032806,0.3845119476318359,0.5035554766654968,True,5,Dashboard|5,NA3_delay3:000,236.0,5783.227256,Left|5,Dashboard|5 -> Left|5,0.0335110000005443,Dashboard,Left
236,Left,5783.227256,1365,5783.200246,145.24549999987357,1.300564769436828,0.5533735752105713,0.3517679572105407,0.5533735752105713,0.3517679572105407,True,5,Left|5,NA3_delay3:000,237.0,5783.461833,Mid|5,Left|5 -> Mid|5,0.23457700000017212,Left,Mid
255,Mid,5787.3156,1487,5787.3195705,137.17600000018138,0.8125374158041911,0.5477248430252075,0.41149535179138186,0.546550452709198,0.4141555428504944,True,5,Mid|5,NA3_delay3:000,256.0,5787.516666,Dashboard|8,Mid|5 -> Dashboard|8,0.20106600000053731,Mid,Dashboard
258,Dashboard,5787.885287,1504,5787.8803795,125.072499999078,0.9081725148768538,0.384234881401062,0.4845659971237183,0.3803149759769439,0.4871721565723419,True,5,Dashboard|5,NA3_delay3:000,258.0,5787.98582,Left|4,Dashboard|5 -> Left|4,0.10053299999981391,Dashboard,Left
258,Left,5787.98582,1507,5787.8803795,125.072499999078,0.9081725148768538,0.2872549295425415,0.5272610783576965,0.2872549295425415,0.5272610783576965,True,4,Left|4,NA3_delay3:000,259.0,5788.086353,Mid|5,Left|4 -> Mid|5,0.10053299999981391,Left,Mid
270,Mid,5790.164036,1572,5790.1639615,189.62649999957648,1.0424725292235535,0.6325252822467259,0.4795703249318259,0.6392731070518494,0.4765159785747528,True,5,Mid|5,NA3_delay3:000,271.0,5790.398613,Dashboard|5,Mid|5 -> Dashboard|5,0.23457700000017212,Mid,Dashboard
273,Dashboard,5790.700212,1588,5790.7045975,141.21150000028138,1.0269948981997032,0.3233333647251129,0.3907886028289795,0.3232197761535644,0.3908069431781769,True,4,Dashboard|4,NA3_delay3:000,274.0,5790.934789,Mid|5,Dashboard|4 -> Mid|5,0.23457700000017212,Dashboard,Mid
279,Mid,5791.973631,1626,5791.9835655,96.83050000057848,0.7198926724679592,0.5926604270935059,0.4754009768366813,0.6036309003829956,0.4714208543300628,True,5,Mid|5,NA3_delay3:000,280.0,5792.141186,Dashboard|5,Mid|5 -> Dashboard|5,0.16755499999999302,Mid,Dashboard
281,Dashboard,5792.241719,1634,5792.237745,217.868499999895,1.44119660830026,0.39534925137247356,0.5405640516962323,0.3953495323657989,0.5446326732635498,True,5,Dashboard|5,NA3_delay3:000,281.0,5792.342252,Left|4,Dashboard|5 -> Left|4,0.1005330000007234,Dashboard,Left
281,Left,5792.342252,1637,5792.237745,217.868499999895,1.44119660830026,0.29142019152641296,0.5275314152240753,0.277811735868454,0.5375304818153381,True,4,Left|4,NA3_delay3:000,282.0,5792.576829,Mid|5,Left|4 -> Mid|5,0.23457699999926263,Left,Mid
293,Mid,5794.553978,1703,5794.5536045,217.8680000006352,1.275497070823142,0.5477863805634635,0.4826637251036508,0.5477688908576965,0.4858268201351166,True,5,Mid|5,NA3_delay3:000,294.0,5794.889089,Dashboard|5,Mid|5 -> Dashboard|5,0.33511100000032457,Mid,Dashboard
294,Dashboard,5794.889089,1713,5794.8723375,165.4179999995904,1.4498562716406276,0.3683804869651794,0.6028819918632508,0.3647879958152771,0.5919893383979797,True,5,Dashboard|5,NA3_delay3:000,294.0,5794.989622,Left|7,Dashboard|5 -> Left|7,0.10053299999981391,Dashboard,Left
294,Left,5794.989622,1716,5794.8723375,165.4179999995904,1.4498562716406276,0.2725341618061065,0.75208979845047,0.2725341618061065,0.75208979845047,True,7,Left|7,NA3_delay3:000,295.0,5795.056644,Dashboard|5,Left|7 -> Dashboard|5,0.0670220000001791,Left,Dashboard
295,Dashboard,5795.056644,1718,5795.0417905,117.00350000046456,0.8737321718984509,0.38832689076662064,0.5517176240682602,0.3891175985336303,0.553868293762207,True,5,Dashboard|5,NA3_delay3:000,296.0,5795.224199,Mid|5,Dashboard|5 -> Mid|5,0.16755499999999302,Dashboard,Mid
313,Mid,5798.474767,1820,5798.4711985,161.3839999999982,0.6929379768432066,0.5082451005776724,0.5237844884395599,0.5059844851493835,0.5191545486450195,True,5,Mid|5,NA3_delay3:000,314.0,5798.675833,Dashboard|4,Mid|5 -> Dashboard|4,0.20106600000053731,Mid,Dashboard
315,Dashboard,5798.843388,1831,5798.830277499999,169.45300000043062,1.400609998317535,0.29543183743953705,0.5197169582049052,0.2950026988983154,0.5139812231063843,True,4,Dashboard|4,NA3_delay3:000,316.0,5799.111476,Mid|5,Dashboard|4 -> Mid|5,0.2680879999998069,Dashboard,Mid
322,Mid,5800.384895,1877,5800.3997365,145.24549999987357,1.2564865352237589,0.4766955574353536,0.4960621694723765,0.4765462279319763,0.4978381097316742,True,5,Mid|5,NA3_delay3:000,323.0,5800.585961,Dashboard|8,Mid|5 -> Dashboard|8,0.20106599999962782,Mid,Dashboard
324,Dashboard,5800.686494,1886,5800.6781235,80.69200000045385,0.6359987585375805,0.3377854625384013,0.7768981059392294,0.3365317583084106,0.7708845734596252,True,8,Dashboard|8,NA3_delay3:000,324.0,5800.720005,Mid|4,Dashboard|8 -> Mid|4,0.0335110000005443,Dashboard,Mid
324,Mid,5800.720005,1887,5800.6781235,80.69200000045385,0.6359987585375805,0.2448155581951141,0.3603784441947937,0.2448155581951141,0.3603784441947937,True,4,Mid|4,NA3_delay3:000,325.0,5800.753516,Dashboard|4,Mid|4 -> Dashboard|4,0.033510999999634805,Mid,Dashboard
326,Dashboard,5800.988093,1895,5800.988788000001,100.86449999926116,0.7514715813899268,0.2579357847571373,0.571895033121109,0.2607999145984649,0.5590753555297852,True,4,Dashboard|4,NA3_delay3:000,327.0,5801.155648,Mid|5,Dashboard|4 -> Mid|5,0.16755499999999302,Dashboard,Mid
336,Mid,5802.998754,1955,5802.989948,217.86799999972573,1.0667221429107208,0.520020203930991,0.5184757454054696,0.5078622102737427,0.4886526465415954,True,5,Mid|5,NA3_delay3:000,336.0,5803.032265,Left|9,Mid|5 -> Left|9,0.033510999999634805,Mid,Left
336,Left,5803.032265,1956,5802.989948,217.86799999972573,1.0667221429107208,0.9494817852973938,0.6765393614768982,0.9494817852973938,0.6765393614768982,True,9,Left|9,NA3_delay3:000,337.0,5803.233331,Mid|5,Left|9 -> Mid|5,0.20106600000053731,Left,Mid
343,Mid,5804.305683,1994,5804.3213655,165.41850000066916,1.4594730407075291,0.4815737108389537,0.37401271363099414,0.4736911654472351,0.3894371092319488,True,5,Mid|5,NA3_delay3:000,344.0,5804.640793,Dashboard|5,Mid|5 -> Dashboard|5,0.33510999999998603,Mid,Dashboard
344,Dashboard,5804.640793,2004,5804.636064,80.69199999954435,1.4655179829504716,0.3652135928471883,0.6285204291343689,0.3707260489463806,0.6715931296348572,True,5,Dashboard|5,NA3_delay3:000,344.0,5804.640793,Mid|2,Dashboard|5 -> Mid|2,0.0,Dashboard,Mid
344,Mid,5804.640793,2004,5804.636064,80.69199999954435,1.4655179829504716,0.6233641505241394,0.2904224991798401,0.6233641505241394,0.2904224991798401,True,2,Mid|2,NA3_delay3:000,344.0,5804.640793,Left|6,Mid|2 -> Left|6,0.0,Mid,Left
344,Left,5804.640793,2004,5804.636064,80.69199999954435,1.4655179829504716,0.6673749089241028,0.4801955819129944,0.6673749089241028,0.4801955819129944,True,6,Left|6,NA3_delay3:000,345.0,5804.707815,Dashboard|8,Left|6 -> Dashboard|8,0.0670220000001791,Left,Dashboard
348,Dashboard,5805.009414,2015,5805.019350500001,141.21149999937188,1.2882483519325634,0.27235885461171466,0.5465633273124695,0.2670346796512604,0.5830880999565125,True,4,Dashboard|4,NA3_delay3:000,349.0,5805.21048,Mid|5,Dashboard|4 -> Mid|5,0.20106599999962782,Dashboard,Mid
350,Mid,5805.344524,2025,5805.342118500001,84.72649999930582,0.9384641658801576,0.4450619121392568,0.5160840551058451,0.4483470916748047,0.5159101486206055,True,5,Mid|5,NA3_delay3:000,350.0,5805.344524,Left|9,Mid|5 -> Left|9,0.0,Mid,Left
349,Left,5805.344524,2025,5805.2130115,125.07249999998749,1.4534356404560476,0.8096946477890015,0.7305511832237244,0.8096946477890015,0.7305511832237244,True,9,Left|9,NA3_delay3:000,351.0,5805.445057,Mid|5,Left|9 -> Mid|5,0.10053299999981391,Left,Mid
354,Mid,5806.048256,2046,5806.0360695,80.69199999954435,1.4736567396468456,0.494472195704778,0.5107019146283468,0.4928713142871856,0.5092611312866211,True,5,Mid|5,NA3_delay3:000,354.0,5806.048256,Left|9,Mid|5 -> Left|9,0.0,Mid,Left
354,Left,5806.048256,2046,5806.0360695,80.69199999954435,1.4736567396468456,0.8445976376533508,0.7115667462348938,0.8445976376533508,0.7115667462348938,True,9,Left|9,NA3_delay3:000,355.0,5806.115278,Mid|5,Left|9 -> Mid|5,0.0670220000001791,Left,Mid
368,Mid,5808.762648,2127,5808.747319,185.59149999964572,1.463604860217994,0.5878243645032247,0.5235742032527922,0.5618484616279602,0.4883491396903991,True,5,Mid|5,NA3_delay3:000,369.0,5808.963714,Dashboard|5,Mid|5 -> Dashboard|5,0.20106600000053731,Mid,Dashboard
370,Dashboard,5809.097758,2137,5809.1023635,80.69199999954435,1.4550327509461458,0.28828661888837814,0.6583947390317917,0.2831328213214874,0.6412541270256042,True,4,Dashboard|4,NA3_delay3:000,370.0,5809.198291,Left|2,Dashboard|4 -> Left|2,0.10053299999981391,Dashboard,Left
370,Left,5809.198291,2140,5809.1023635,80.69199999954435,1.4550327509461458,0.3882382214069366,0.3236290216445923,0.3882382214069366,0.3236290216445923,True,2,Left|2,NA3_delay3:000,371.0,5809.198291,Dashboard|4,Left|2 -> Dashboard|4,0.0,Left,Dashboard
371,Dashboard,5809.198291,2140,5809.18709,108.93449999912264,0.7660373791903058,0.2640105560421943,0.6525599807500839,0.2629967033863067,0.6287152767181396,True,4,Dashboard|4,NA3_delay3:000,371.0,5809.198291,Left|5,Dashboard|4 -> Left|5,0.0,Dashboard,Left
