fixationid,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration
31,2733.635594,240,2733.6468175,217.8780000003826,0.4862866695110816,0.5088983476161957,0.2481795474886894,0.5119598507881165,0.2576889395713806,True,2,32.0,2733.870172,2.0,2 -> 2.0,0.2345780000000559
32,2733.870172,247,2733.86873,217.87749999975856,0.6432046623849428,0.5064127615519932,0.2594970720154898,0.5058977603912354,0.2638185620307922,True,2,33.0,2734.10475,2.0,2 -> 2.0,0.2345780000000559
33,2734.10475,254,2734.0906425000003,217.87749999975856,0.517849810238267,0.5051785792623248,0.254382563488824,0.5054099559783936,0.2629697918891907,True,2,34.0,2734.305816,2.0,2 -> 2.0,0.20106600000008257
34,2734.305816,260,2734.3125545000003,217.8779999994731,1.3697021152114326,0.5204551815986633,0.24024610407650468,0.5162303447723389,0.2709924578666687,True,2,35.0,2734.540394,2.0,2 -> 2.0,0.2345780000000559
35,2734.540394,267,2734.5344675,157.35600000061822,1.4756001517559971,0.5145767529805502,0.2745436678330103,0.511038601398468,0.2853263914585113,True,2,36.0,2734.707949,2.0,2 -> 2.0,0.16755499999999302
36,2734.707949,272,2734.695858,217.87799999992785,0.5962007142361412,0.4993719586304256,0.3115908333233425,0.501193106174469,0.3127482235431671,True,2,37.0,2734.909016,2.0,2 -> 2.0,0.20106699999996636
37,2734.909016,278,2734.9177705,217.8779999994731,0.9398920797990394,0.5032680407166481,0.3079968802630901,0.5058524012565613,0.297943651676178,True,2,38.0,2735.143594,5.0,2 -> 5.0,0.2345780000000559
38,2735.143594,285,2735.139683,141.21750000003885,1.2871065904661396,0.45576601326465604,0.40101635456085205,0.5112141966819763,0.3968011140823364,True,5,39.0,2735.545727,2.0,5 -> 2.0,0.4021330000000489
39,2735.545727,297,2735.5391255,217.87799999992785,0.990538148415546,0.541977081980024,0.3013551426785333,0.5456586480140686,0.3291196525096893,True,2,40.0,2735.746793,2.0,2 -> 2.0,0.20106599999962782
40,2735.746793,303,2735.761038,112.97400000012205,1.3052007444524585,0.5302998423576355,0.20889556109905244,0.5519512295722961,0.2596670091152191,True,2,41.0,2735.880838,2.0,2 -> 2.0,0.134045000000242
41,2735.880838,307,2735.8780465,108.93850000002205,1.452722365983613,0.5228092968463898,0.22877206280827517,0.533328652381897,0.2427051812410354,True,2,42.0,2735.981371,2.0,2 -> 2.0,0.10053299999981391
42,2735.981371,310,2735.9910200000004,117.00849999942876,1.4386249030055986,0.504330849647522,0.28677926063537595,0.5034578442573547,0.3058287799358368,True,2,43.0,2736.115416,2.0,2 -> 2.0,0.134045000000242
43,2736.115416,314,2736.112063,169.46099999995567,1.4626657766319688,0.5367374817530314,0.3227209746837616,0.5267934203147888,0.3344341814517975,True,2,44.0,2736.282971,2.0,2 -> 2.0,0.16755499999999302
44,2736.282971,319,2736.2855585,217.87750000021333,0.7964174261950181,0.5459820479154587,0.3329794928431511,0.5384798049926758,0.3448419570922851,True,2,45.0,2736.517549,2.0,2 -> 2.0,0.2345780000000559
45,2736.517549,326,2736.507471,217.8780000003826,0.5864212217542271,0.5370626875332424,0.31050826822008404,0.5350183844566345,0.3108369708061218,True,2,46.0,2736.718615,2.0,2 -> 2.0,0.20106600000008257
46,2736.718615,332,2736.7293835,217.87750000021333,0.4407517686411848,0.5445561185479164,0.32455963641405106,0.5376430153846741,0.327963262796402,True,2,47.0,2736.953193,2.0,2 -> 2.0,0.23457799999960116
47,2736.953193,339,2736.951296,217.8779999994731,0.6162647352694124,0.5557532225336347,0.3114087624209267,0.5950920581817627,0.2607716917991638,True,2,48.0,2737.187771,2.0,2 -> 2.0,0.2345780000000559
